-0.07,0.01,0.96,0.32,1.65,1.30,35.83,2.92,-7.74,0.02,0.01,0.96,138.25,170.45,503.25,1285.55,305.21,2109.20,593,591,100,
-0.11,0.04,0.96,-2.79,1.33,6.59,42.28,3.15,-7.76,0.02,0.01,0.96,128.11,104.42,326.14,1806.42,355.75,2147.34,596,583,100,
-0.11,0.09,0.96,-1.42,1.87,5.07,51.17,3.54,-8.71,0.03,0.02,0.95,160.83,166.05,432.99,2642.04,443.02,2671.60,593,591,100,
-0.13,0.10,0.94,-0.77,2.10,2.22,55.79,3.92,-9.01,0.04,0.02,0.92,168.65,201.13,629.64,3124.39,557.79,2905.63,598,596,100,
-0.08,0.08,0.96,1.04,2.36,-3.59,51.35,5.01,-8.32,0.03,0.02,0.95,165.27,171.86,243.61,2640.50,908.66,2504.49,601,599,100,
-0.11,0.08,0.96,-2.57,1.19,1.75,46.74,3.96,-8.71,0.03,0.01,0.94,206.79,129.12,546.96,2191.10,551.07,2660.01,592,590,100,
-0.13,0.09,0.94,-0.84,1.23,4.74,52.54,3.88,-8.82,0.03,0.02,0.92,168.59,166.42,852.53,2788.12,540.46,2786.33,598,591,100,
-0.11,0.05,0.96,-1.13,3.22,2.40,53.62,3.59,-8.56,0.03,0.01,0.95,207.53,178.61,436.74,2887.15,450.77,2559.27,591,586,100,
-0.13,0.08,0.96,-0.52,1.03,-1.55,57.74,3.43,-8.80,0.03,0.01,0.95,163.27,141.79,306.59,3342.05,427.02,2799.49,601,589,100,
-0.11,0.06,0.95,-0.16,1.69,4.11,57.95,3.43,-8.72,0.03,0.01,0.93,148.57,156.09,389.65,3362.55,422.83,2720.89,598,586,100,
-0.11,0.09,0.96,-1.55,1.75,0.91,59.36,3.29,-8.91,0.03,0.02,0.94,154.65,128.95,203.77,3531.58,385.75,2826.53,596,598,100,
-0.13,0.08,0.96,-0.63,1.62,-2.55,55.80,3.49,-8.56,0.04,0.01,0.94,159.17,205.97,322.77,3121.36,446.03,2677.16,604,594,100,
-0.15,0.08,0.95,-0.75,2.23,1.16,57.60,3.50,-8.64,0.04,0.02,0.92,218.23,162.09,367.32,3323.98,440.98,2679.84,599,587,100,
-0.07,0.11,0.96,-0.33,1.94,-0.22,53.46,3.84,-8.41,0.02,0.02,0.95,133.83,139.87,482.75,2862.47,513.78,2452.51,589,581,100,
-0.12,0.11,0.96,-0.95,1.44,1.65,56.18,3.77,-8.64,0.03,0.02,0.94,117.86,200.79,240.79,3157.76,511.33,2676.91,599,595,100,
-0.08,0.11,0.96,-0.90,2.25,2.54,56.43,3.70,-8.56,0.02,0.02,0.96,151.49,113.22,457.50,3187.25,492.77,2628.13,599,588,100,
-0.10,0.09,0.96,-0.76,1.52,-0.41,58.30,3.66,-8.12,0.03,0.02,0.96,181.12,263.89,744.97,3403.81,481.14,2365.44,599,587,100,
-0.12,0.11,0.96,-1.61,2.68,5.29,61.75,3.44,-8.36,0.03,0.02,0.95,245.79,232.57,1254.10,3834.15,434.64,2512.79,599,595,100,
0.03,0.10,0.96,0.02,1.98,-5.09,57.22,4.38,-8.08,0.02,0.02,0.94,70.43,120.37,480.01,3281.41,684.16,2321.12,596,589,100,
-0.04,0.03,0.97,-0.04,0.79,0.04,56.25,4.38,-8.16,0.01,0.01,0.98,124.93,91.33,534.87,3168.75,672.98,2326.33,591,585,100,
-0.10,0.06,0.96,-1.33,2.20,2.30,56.76,3.85,-8.09,0.03,0.01,0.96,170.00,177.48,482.96,3226.91,521.56,2305.39,593,598,100,
-0.10,0.08,0.96,-1.41,1.86,0.39,56.79,3.83,-8.18,0.03,0.01,0.95,166.04,199.08,572.03,3228.06,511.51,2333.74,596,587,101,
-0.12,0.06,0.95,-1.52,1.87,2.51,56.18,3.80,-7.99,0.03,0.01,0.93,140.37,184.73,438.00,3160.05,509.32,2255.21,600,584,101,
-0.15,0.05,0.96,0.14,1.51,-2.58,55.62,3.78,-8.04,0.03,0.01,0.93,108.95,152.18,202.04,3097.53,505.56,2284.84,600,592,101,
-0.15,0.08,0.96,-1.66,1.70,0.99,52.05,3.94,-7.97,0.03,0.01,0.93,135.22,140.70,356.78,2711.35,545.69,2235.83,593,590,100,
-0.18,0.10,0.95,-0.69,2.18,1.29,53.82,3.90,-8.06,0.05,0.02,0.92,162.17,154.86,408.56,2899.60,538.61,2299.70,595,589,100,
-0.14,0.10,0.95,-0.49,1.67,-0.46,53.20,3.92,-7.96,0.04,0.02,0.94,159.87,182.22,274.11,2832.00,555.26,2288.87,601,591,100,
-0.15,0.11,0.95,-0.74,1.99,-0.64,53.69,3.99,-8.09,0.04,0.02,0.93,144.13,150.29,444.99,2887.48,565.60,2328.13,596,578,100,
-0.15,0.14,0.95,0.82,0.60,-12.13,41.02,3.10,-7.40,0.04,0.03,0.94,163.85,170.78,584.17,1714.81,360.49,1953.51,596,593,100,
-0.15,0.09,0.94,1.62,1.63,1.82,29.20,4.83,-5.23,0.03,0.02,0.91,153.15,167.32,514.08,854.22,818.38,961.69,591,589,100,
-0.14,0.05,0.96,-0.35,1.67,2.07,31.20,4.52,-6.09,0.03,0.01,0.95,154.96,206.12,545.04,974.51,732.64,1327.04,597,592,100,
-0.14,0.06,0.95,-2.06,2.21,3.11,32.32,4.56,-6.30,0.03,0.01,0.93,162.30,238.18,263.09,1046.08,751.97,1431.37,600,589,100,
-0.13,0.07,0.95,-1.24,1.44,0.74,32.51,4.72,-6.36,0.03,0.01,0.92,171.88,147.28,380.58,1057.58,801.55,1452.02,599,598,100,
-0.16,0.10,0.95,-1.34,1.03,1.33,33.01,4.56,-6.51,0.04,0.02,0.94,208.52,193.50,335.25,1090.99,732.48,1490.53,592,582,100,
-0.13,0.05,0.96,-0.06,2.67,-2.19,31.71,4.58,-6.39,0.03,0.01,0.96,224.24,205.87,375.99,1006.74,748.54,1455.47,596,596,100,
-0.12,0.03,0.96,-1.21,1.47,0.97,31.01,4.22,-6.22,0.03,0.01,0.94,210.97,236.37,639.52,962.96,632.98,1372.47,595,591,100,
-0.09,0.05,0.96,0.19,1.80,-0.48,31.46,4.50,-6.48,0.02,0.01,0.94,158.37,366.43,425.06,990.76,711.03,1472.27,592,585,100,
-0.06,0.04,0.97,-1.54,2.69,0.95,30.37,4.45,-6.63,0.02,0.01,0.97,135.66,327.27,510.60,923.20,693.26,1536.07,591,592,100,
-0.08,0.07,0.96,-0.82,1.31,2.52,31.17,4.77,-6.54,0.02,0.01,0.95,168.51,229.73,431.94,972.54,812.57,1526.54,597,592,100,
-0.09,0.07,0.96,0.28,1.52,-1.38,30.53,4.73,-6.35,0.02,0.01,0.94,183.47,238.73,377.18,933.14,799.49,1437.62,597,594,100,
-0.14,0.10,0.96,-0.93,1.34,0.75,31.53,5.05,-6.22,0.03,0.02,0.94,199.92,214.53,283.43,994.73,915.76,1386.79,598,594,100,
-0.13,0.08,0.95,-2.13,2.15,3.58,31.43,4.96,-6.26,0.03,0.01,0.92,173.01,192.90,321.53,988.83,889.25,1412.71,600,591,100,
-0.11,0.07,0.95,-0.77,0.95,-0.68,30.81,4.72,-6.32,0.03,0.01,0.93,213.72,184.66,386.94,950.23,798.07,1426.76,597,591,100,
-0.16,0.09,0.96,-1.44,1.05,0.71,31.32,4.74,-6.44,0.04,0.01,0.95,209.93,170.32,379.98,981.19,793.48,1463.23,594,590,100,
-0.12,0.12,0.95,-0.86,1.99,0.99,31.08,4.76,-6.33,0.03,0.02,0.94,157.97,173.13,339.03,966.47,818.69,1444.13,600,586,100,
-0.10,0.09,0.96,-0.59,2.19,-0.09,30.46,4.73,-6.43,0.03,0.01,0.96,193.38,266.96,398.60,928.60,800.70,1475.22,597,587,100,
-0.02,0.07,0.97,-1.41,1.08,-0.72,28.58,4.33,-6.60,0.01,0.01,0.96,78.66,60.37,209.75,817.05,644.57,1491.24,591,590,101,
0.01,0.09,0.97,-0.41,1.35,3.09,29.00,4.90,-6.29,0.02,0.01,0.97,140.51,131.60,532.93,844.45,851.01,1392.19,592,588,100,
-0.04,0.05,0.97,-0.74,2.28,-1.94,32.23,5.35,-5.69,0.02,0.01,0.97,107.72,101.76,280.87,1040.91,1024.95,1159.97,598,590,100,
-0.04,0.06,0.96,-1.58,1.65,3.23,31.61,5.27,-5.61,0.01,0.01,0.96,134.53,123.18,322.92,1000.25,996.26,1126.90,598,591,100,
-0.07,0.06,0.97,-0.87,0.29,0.03,32.63,5.61,-5.74,0.02,0.01,0.97,158.47,126.11,359.65,1065.31,1112.36,1163.65,594,591,100,
-0.14,0.04,0.96,-0.76,1.08,0.10,31.51,5.16,-6.21,0.03,0.01,0.95,207.60,147.55,215.50,993.16,925.03,1339.51,595,589,101,
-0.10,0.08,0.96,-1.01,2.36,0.28,30.64,4.74,-6.59,0.03,0.01,0.96,215.79,245.15,300.13,939.20,805.15,1554.64,598,593,100,
-0.12,0.07,0.95,-0.86,2.48,-0.75,31.95,4.54,-6.78,0.03,0.01,0.93,219.94,258.06,440.60,1021.67,737.42,1637.63,603,591,101,
-0.14,0.08,0.96,-0.07,1.64,0.60,32.30,4.41,-6.75,0.04,0.01,0.95,212.82,240.30,296.29,1043.75,687.65,1608.86,594,593,100,
-0.08,0.03,0.96,-1.10,2.32,0.37,29.58,4.24,-6.46,0.02,0.01,0.94,168.40,218.16,380.07,876.02,662.75,1531.22,605,591,100,
-0.08,0.06,0.96,-1.61,1.93,2.36,29.20,4.33,-6.60,0.02,0.01,0.95,214.11,246.44,325.92,853.04,664.18,1538.07,594,592,100,
-0.02,0.08,0.96,-1.14,3.57,2.52,29.06,4.61,-6.64,0.02,0.01,0.96,165.01,311.31,473.13,845.43,750.76,1551.77,593,586,100,
-0.01,0.11,0.97,-0.83,1.46,3.16,31.81,5.50,-6.14,0.01,0.02,0.96,151.67,176.41,437.39,1014.01,1077.30,1337.17,595,590,100,
-0.04,0.15,0.97,-0.83,0.85,-0.96,35.15,5.68,-5.12,0.01,0.03,0.96,150.73,157.17,614.24,1240.31,1144.37,938.55,595,598,100,
-0.06,0.16,0.95,-1.08,3.01,2.09,38.27,4.99,-4.71,0.02,0.03,0.93,201.17,250.36,353.72,1466.01,901.07,795.69,598,590,100,
-0.04,0.12,0.95,2.02,1.67,-1.36,38.33,5.03,-5.28,0.02,0.03,0.93,154.97,171.86,392.55,1471.10,910.05,997.12,598,588,100,
-0.05,0.02,0.97,-2.26,1.32,2.47,37.00,4.63,-5.24,0.02,0.01,0.96,117.85,192.91,374.10,1371.74,755.97,964.57,592,594,100,
-0.10,0.10,0.97,0.35,0.31,-0.27,37.59,4.96,-5.26,0.02,0.02,0.97,190.57,197.20,392.81,1414.73,865.34,972.61,598,591,101,
-0.11,0.10,0.95,-1.22,1.49,2.64,36.43,4.79,-5.25,0.02,0.02,0.94,165.81,188.69,326.54,1328.35,791.61,948.05,592,592,101,
-0.14,0.07,0.95,-1.57,1.53,-2.18,35.06,3.99,-4.99,0.02,0.01,0.92,359.94,233.64,197.16,1230.50,553.66,860.55,594,591,101,
-0.11,0.12,0.96,-1.09,1.19,0.08,34.31,4.01,-5.04,0.02,0.02,0.92,121.49,136.76,128.63,1177.34,562.11,888.48,591,588,100,
-0.13,0.11,0.95,-1.09,1.34,3.01,34.48,3.82,-4.90,0.02,0.02,0.92,139.76,132.16,216.65,1189.05,521.83,859.20,598,582,100,
-0.15,0.11,0.95,-1.13,1.98,1.18,35.16,4.23,-5.04,0.03,0.02,0.91,108.33,149.71,139.86,1236.88,635.90,902.83,596,595,100,
-0.12,0.11,0.96,-0.01,1.37,-1.60,34.72,4.25,-5.00,0.02,0.02,0.92,127.12,221.85,143.78,1206.40,643.67,889.95,596,591,100,
-0.08,0.06,0.96,-2.09,1.42,3.16,33.60,3.72,-4.99,0.01,0.01,0.93,92.32,112.06,171.03,1129.74,504.41,902.80,602,589,100,
-0.10,0.03,0.97,-0.21,1.59,-0.08,34.23,4.00,-5.02,0.02,0.01,0.94,144.52,219.53,187.86,1172.52,568.21,892.62,595,595,100,
-0.09,0.03,0.97,-0.79,1.14,1.09,33.58,3.85,-5.02,0.01,0.01,0.94,149.25,115.80,136.55,1127.75,527.40,897.37,602,591,101,
-0.10,0.00,0.96,-0.78,1.09,0.76,34.46,4.00,-4.94,0.02,0.00,0.94,333.24,139.30,150.61,1187.85,577.95,878.53,600,592,100,
-0.11,0.04,0.96,-1.58,1.27,-0.09,34.82,3.90,-4.95,0.03,0.01,0.94,314.91,522.54,689.56,1213.61,529.72,851.27,595,593,101,
-0.09,0.06,0.96,-0.04,1.61,-2.18,34.83,3.25,-4.81,0.02,0.01,0.95,149.78,69.95,639.94,1213.61,382.21,820.62,595,581,100,
-0.10,0.07,0.95,-0.74,1.25,-2.16,36.13,2.19,-4.81,0.02,0.01,0.94,158.53,132.49,398.00,1307.37,175.65,818.55,594,585,100,
-0.08,0.08,0.96,-1.07,1.00,-2.65,37.07,1.87,-4.85,0.02,0.01,0.96,127.74,92.78,258.40,1375.64,124.48,825.80,598,588,101,
-0.09,0.10,0.96,-2.05,1.91,3.20,39.52,1.31,-5.04,0.02,0.01,0.94,180.84,74.27,505.45,1564.54,63.27,884.29,595,590,101,
-0.08,0.14,0.96,-0.05,0.62,-3.98,38.86,1.40,-4.81,0.02,0.02,0.94,138.21,49.68,281.46,1512.67,74.81,838.64,602,593,100,
-0.11,0.10,0.95,-0.23,1.89,3.59,39.55,1.29,-4.95,0.02,0.02,0.93,213.65,84.65,349.09,1568.10,62.64,874.83,597,589,100,
-0.10,0.12,0.95,-0.54,2.50,-0.26,38.30,1.39,-4.94,0.02,0.02,0.92,159.98,84.16,286.31,1467.53,70.57,871.82,598,597,100,
-0.04,0.14,0.95,-1.03,1.66,-1.30,36.93,1.60,-4.89,0.01,0.03,0.93,196.80,104.32,447.21,1365.22,94.70,860.33,599,585,100,
-0.06,0.11,0.96,-0.55,1.43,-2.98,39.23,1.20,-4.99,0.01,0.02,0.94,286.51,172.46,412.60,1543.83,57.12,899.35,600,590,100,
-0.07,0.07,0.96,-0.59,2.47,0.67,42.04,0.83,-5.18,0.02,0.01,0.95,220.09,194.67,569.07,1768.81,25.12,958.77,597,586,100,
-0.02,0.07,0.97,-0.70,1.37,1.33,43.22,0.71,-5.32,0.01,0.01,0.96,164.23,114.47,297.92,1868.69,18.45,1012.23,598,595,100,
-0.06,0.07,0.96,-1.49,2.24,3.90,41.51,0.88,-5.23,0.01,0.01,0.96,196.61,174.93,536.58,1725.07,28.96,980.57,598,593,100,
-0.08,0.08,0.96,-0.93,2.76,0.94,37.97,1.39,-5.07,0.02,0.01,0.95,195.30,104.05,298.13,1442.62,69.36,901.31,592,589,100,
-0.07,0.06,0.96,-0.40,1.22,-2.95,38.75,1.20,-5.17,0.02,0.01,0.95,142.88,102.82,250.68,1504.62,54.51,958.85,598,583,100,
-0.07,0.07,0.96,-0.84,2.23,1.26,38.37,1.29,-5.18,0.02,0.01,0.95,182.73,123.24,315.54,1473.03,60.32,942.21,592,594,100,
-0.08,0.07,0.97,-1.22,1.47,2.68,38.17,1.33,-5.07,0.02,0.01,0.96,184.99,98.47,716.75,1459.10,67.45,926.05,599,589,100,
-0.08,0.06,0.96,-1.27,2.30,-0.90,38.45,1.19,-5.03,0.02,0.01,0.96,105.58,126.36,415.47,1479.58,53.10,907.57,598,591,100,
-0.06,0.08,0.96,-0.19,0.94,-0.91,39.50,1.08,-5.08,0.01,0.01,0.95,137.20,90.47,134.71,1561.46,43.27,931.19,600,591,100,
-0.05,0.08,0.96,-0.64,1.99,-0.28,40.70,0.95,-5.16,0.01,0.01,0.95,82.77,107.31,142.43,1657.69,33.10,947.01,596,584,100,
-0.10,0.03,0.96,-0.42,1.09,2.39,41.33,0.78,-5.32,0.02,0.01,0.95,85.34,104.73,178.63,1708.77,21.88,994.53,592,587,100,
-0.07,0.06,0.97,-1.44,2.44,1.38,39.27,1.09,-5.16,0.01,0.01,0.97,223.28,138.03,274.95,1543.54,43.78,951.02,597,593,100,
-0.07,0.09,0.96,-1.36,1.59,0.72,38.96,1.19,-4.98,0.02,0.02,0.95,200.78,100.44,277.18,1520.36,51.79,884.42,596,582,100,
-0.05,0.12,0.96,-1.07,1.42,2.90,36.66,1.62,-4.88,0.01,0.02,0.96,202.99,82.79,354.65,1344.95,95.68,850.74,597,584,100,
-0.03,0.12,0.96,-1.06,1.09,-1.00,37.24,1.55,-4.88,0.01,0.03,0.96,237.16,101.04,278.29,1387.90,85.07,830.01,596,591,101,
-0.05,0.12,0.96,-1.33,2.52,2.19,38.64,1.36,-4.91,0.02,0.02,0.95,233.88,98.47,360.52,1494.79,67.38,860.89,597,584,100,
-0.03,0.11,0.97,0.55,2.09,9.76,36.02,2.16,-4.95,0.01,0.02,0.97,172.84,97.92,740.72,1305.07,194.66,884.85,601,591,100,
-0.05,0.08,0.96,-1.96,1.63,1.53,34.44,3.80,-4.88,0.02,0.02,0.97,217.15,143.64,326.80,1186.83,511.87,842.35,595,590,100,
-0.05,0.08,0.96,-0.54,1.17,0.87,34.36,3.66,-4.81,0.02,0.02,0.97,168.64,160.06,311.95,1181.12,469.70,807.65,596,589,101,
-0.09,0.09,0.96,-1.16,1.42,1.24,34.78,3.81,-4.80,0.02,0.02,0.96,214.23,173.69,299.65,1209.90,500.81,791.35,592,592,101,
-0.10,0.08,0.96,-0.94,1.41,-0.37,34.38,3.41,-4.64,0.02,0.01,0.95,157.38,123.21,364.27,1182.67,413.19,762.69,600,596,101,
-0.09,0.12,0.95,-1.01,1.52,-2.83,33.96,3.23,-4.68,0.02,0.02,0.95,202.61,110.31,257.12,1153.68,364.92,760.50,594,594,101,
-0.06,0.12,0.96,-0.51,1.39,-1.82,34.50,2.23,-4.69,0.02,0.02,0.95,153.39,103.87,212.23,1190.49,177.69,777.65,594,589,100,
-0.02,0.11,0.97,-0.02,1.19,-0.25,35.75,1.72,-4.78,0.01,0.02,0.97,197.33,145.89,266.69,1279.07,104.72,801.59,592,589,100,
-0.05,0.07,0.97,-0.25,1.26,1.36,36.68,1.66,-4.79,0.02,0.01,0.97,253.16,154.24,488.24,1347.08,99.01,803.46,591,594,100,
-0.04,0.10,0.97,-0.84,1.50,-0.32,36.26,1.91,-5.00,0.01,0.02,0.96,159.35,106.81,489.19,1315.86,129.02,864.32,594,589,101,
-0.03,0.08,0.96,-1.27,2.86,4.42,35.58,1.98,-4.92,0.02,0.02,0.96,163.32,195.26,848.20,1267.43,144.01,844.90,591,596,100,
-0.05,0.03,0.97,-0.93,1.22,6.04,34.06,2.88,-4.83,0.02,0.01,0.97,181.29,186.64,608.13,1160.60,307.46,844.21,601,588,100,
-0.10,0.04,0.96,-0.58,0.78,0.58,34.92,3.49,-4.69,0.03,0.01,0.97,190.06,354.36,927.20,1220.14,444.57,791.69,600,583,100,
-0.12,0.08,0.96,-2.14,1.30,2.73,34.88,3.71,-4.71,0.03,0.02,0.96,194.11,196.85,385.83,1217.29,494.47,790.61,597,592,100,
-0.10,0.10,0.97,0.20,0.87,0.13,36.38,4.50,-5.02,0.02,0.02,0.97,279.41,235.63,461.09,1325.14,731.63,906.88,599,584,100,
-0.07,0.11,0.96,-0.71,2.19,1.50,37.26,4.91,-5.29,0.02,0.02,0.95,255.72,174.05,586.18,1394.39,862.56,997.85,596,589,100,
-0.12,0.09,0.95,0.06,0.69,-2.66,34.23,4.20,-5.29,0.03,0.02,0.95,237.87,255.08,232.40,1173.28,625.46,976.84,591,596,100,
-0.15,0.12,0.96,-2.30,2.04,7.97,40.18,4.99,-5.78,0.04,0.03,0.96,188.98,182.01,479.49,1621.40,869.60,1163.94,595,590,101,
-0.14,0.11,0.95,1.34,0.49,-7.99,35.06,4.16,-5.19,0.04,0.02,0.95,243.76,230.38,613.29,1236.35,638.33,964.49,603,601,101,
-0.14,0.10,0.95,0.64,0.82,-1.02,32.95,3.15,-5.03,0.04,0.02,0.92,272.52,268.00,759.15,1086.29,342.28,859.55,588,590,101,
-0.09,-0.03,0.95,-2.42,0.53,2.79,32.82,3.38,-5.05,0.02,0.01,0.92,80.82,109.92,624.85,1079.07,405.57,881.36,593,579,101,
-0.04,0.07,0.97,0.28,0.80,-0.22,31.29,3.16,-5.15,0.00,0.01,0.93,24.26,22.14,56.64,979.42,350.94,925.37,591,590,100,
-0.06,0.06,0.96,-0.88,1.98,0.66,31.39,3.06,-5.09,0.00,0.01,0.93,18.35,19.44,31.35,985.60,331.39,915.21,594,586,100,
-0.05,0.06,0.97,-1.53,0.53,1.55,31.41,3.03,-5.17,0.00,0.00,0.93,10.66,5.22,16.24,986.87,315.82,917.18,592,588,101,
-0.07,0.12,0.96,-1.33,1.69,0.70,31.88,3.31,-5.08,0.01,0.02,0.92,7.18,30.10,27.01,1016.95,387.60,916.23,601,592,101,
-0.04,0.07,0.97,-0.08,0.76,2.81,32.08,3.59,-5.03,0.00,0.01,0.93,2.26,12.33,27.63,1029.62,456.44,894.40,594,592,100,
-0.01,0.05,0.97,-0.98,2.52,-4.20,31.66,3.14,-5.15,0.00,0.00,0.93,25.45,49.05,88.26,1003.36,355.26,944.21,596,593,100,
0.10,0.04,0.96,0.89,1.65,6.84,30.60,3.05,-5.32,0.01,0.01,0.93,60.57,83.40,278.15,936.79,347.22,1037.30,605,589,100,
0.08,-0.03,0.97,-2.23,0.54,-2.54,30.76,3.32,-5.26,0.01,0.00,0.93,39.21,38.88,88.58,946.99,398.69,997.77,600,591,100,
0.02,0.03,0.97,-0.71,1.50,1.26,31.01,3.13,-5.15,0.00,0.00,0.94,42.47,45.44,144.49,962.17,357.83,956.50,600,589,100,
0.02,0.02,0.97,-1.72,0.67,1.27,31.31,3.29,-5.08,0.00,0.00,0.94,37.83,16.45,174.66,980.81,391.45,924.50,598,585,100,
0.02,0.10,0.97,-0.14,0.60,-2.33,31.48,2.75,-5.42,0.02,0.02,0.95,124.42,98.23,1329.00,995.54,310.56,1044.30,599,594,101,
0.01,-0.02,0.97,0.15,0.68,30.45,46.34,4.09,-5.98,0.01,0.01,0.95,139.83,69.53,1556.29,2264.28,600.44,1247.26,595,591,101,
0.02,0.02,0.97,-0.66,-1.04,-20.35,40.20,4.34,-5.30,0.01,0.00,0.95,141.43,110.39,2312.59,1700.79,691.10,1016.40,604,586,101,
-0.02,0.03,0.98,-1.89,1.81,9.44,43.61,4.71,-4.86,0.01,0.01,0.96,201.31,121.96,2290.51,1951.49,801.15,850.44,598,593,100,
-0.04,0.06,0.97,-0.78,0.95,6.94,40.90,5.19,-4.94,0.01,0.01,0.95,232.94,157.65,1141.42,1695.25,949.94,858.10,598,596,101,
-0.18,0.07,0.95,0.44,-2.45,-16.14,41.63,4.64,-4.85,0.05,0.01,0.91,173.71,131.03,971.41,1743.04,803.62,860.94,604,589,100,
-0.30,0.08,0.93,0.18,0.84,0.64,40.23,4.44,-4.78,0.09,0.01,0.86,271.73,115.11,636.87,1621.01,694.39,792.74,589,589,100,
-0.28,0.08,0.93,-4.90,3.21,13.44,43.28,5.00,-5.20,0.08,0.01,0.87,192.18,113.30,438.27,1883.50,898.12,975.31,597,589,100,
-0.07,-0.00,0.97,1.71,4.62,-9.16,39.19,4.91,-5.78,0.02,0.01,0.94,109.76,176.43,425.75,1556.46,859.16,1194.21,596,592,100,
0.05,0.01,0.97,-0.96,-0.34,0.85,34.47,4.78,-6.57,0.01,0.00,0.95,3.80,21.19,26.62,1188.90,808.34,1526.34,594,592,100,
0.02,0.02,0.97,-0.73,0.99,0.49,35.20,4.87,-6.31,0.00,0.00,0.95,0.54,0.98,0.24,1239.62,840.67,1410.19,595,591,100,
0.02,0.02,0.97,-0.69,1.00,0.50,35.18,4.81,-6.26,0.00,0.00,0.95,0.49,1.02,0.26,1238.10,844.37,1430.59,604,592,100,
0.02,0.02,0.97,-0.67,1.03,0.52,35.01,4.85,-6.29,0.00,0.00,0.95,0.47,1.07,0.28,1226.21,844.99,1419.83,599,581,100,
0.02,0.02,0.97,-0.60,1.03,0.29,34.83,4.91,-6.31,0.00,0.00,0.95,3.00,1.60,1.62,1213.08,850.76,1405.35,594,590,100,
-0.04,0.02,0.97,-1.54,0.03,0.61,28.35,2.85,-5.24,0.01,0.00,0.94,167.98,294.03,365.93,824.60,387.13,1013.99,601,587,100,
-0.22,-0.01,0.95,-0.74,0.29,1.36,28.01,1.92,-4.37,0.05,0.00,0.90,74.84,131.38,607.68,784.99,133.49,670.38,592,591,100,
-0.21,-0.01,0.95,-0.67,1.01,0.60,27.97,1.95,-4.37,0.04,0.00,0.91,0.45,1.02,0.37,782.67,135.78,679.62,597,593,100,
-0.21,-0.01,0.95,-0.65,1.02,0.61,28.04,1.93,-4.43,0.04,0.00,0.91,0.43,1.13,0.38,786.41,129.13,679.69,594,594,101,
-0.20,-0.01,0.95,-0.64,0.98,0.60,28.02,1.96,-4.42,0.04,0.00,0.91,0.41,0.97,0.36,785.24,134.65,684.20,597,592,101,
-0.20,-0.01,0.95,-0.63,0.98,0.59,27.93,1.99,-4.42,0.04,0.00,0.91,0.41,0.97,0.35,780.12,140.29,695.14,596,586,100,
-0.20,-0.01,0.95,-0.65,0.95,0.58,27.88,2.03,-4.55,0.04,0.00,0.91,0.43,0.94,0.34,777.53,140.63,708.45,591,591,101,
-0.20,-0.01,0.95,-0.64,0.93,0.58,27.82,1.98,-4.47,0.04,0.00,0.91,0.41,0.87,0.34,773.83,139.34,711.15,597,585,100,
-0.20,-0.01,0.95,-0.60,0.96,0.60,27.69,1.98,-4.47,0.04,0.00,0.91,0.36,0.92,0.36,766.63,137.00,697.60,597,598,101,
-0.20,-0.01,0.95,-0.61,0.94,0.58,27.63,1.98,-4.42,0.04,0.00,0.91,0.38,0.88,0.34,763.44,139.39,690.92,595,598,100,
-0.20,-0.01,0.95,-0.61,0.92,0.58,27.53,1.95,-4.33,0.04,0.00,0.91,0.37,0.86,0.34,758.24,137.65,676.79,601,582,100,
-0.20,-0.01,0.96,-0.60,0.92,0.57,27.80,1.97,-4.31,0.04,0.00,0.91,0.37,0.85,0.34,772.69,138.75,664.29,598,583,100,
-0.19,-0.01,0.96,-0.57,0.94,0.60,27.41,1.98,-4.31,0.04,0.00,0.91,0.33,0.90,0.36,751.44,142.83,678.75,604,593,100,
-0.19,-0.01,0.96,-0.57,0.92,0.59,27.43,2.01,-4.45,0.04,0.00,0.91,0.34,0.86,0.36,752.40,144.10,707.92,598,582,100,
-0.19,-0.01,0.96,-0.57,0.91,0.58,27.50,2.01,-4.47,0.04,0.00,0.91,0.33,0.83,0.35,756.19,140.81,697.24,596,579,101,
-0.19,-0.01,0.96,-0.56,0.90,0.58,27.22,2.01,-4.47,0.04,0.00,0.91,0.32,0.81,0.34,741.28,142.25,700.41,592,590,100,
-0.19,-0.01,0.96,-0.58,0.87,0.56,27.15,2.03,-4.45,0.04,0.00,0.91,0.34,0.78,0.32,737.32,146.27,706.41,597,593,100,
-0.19,-0.01,0.96,-0.58,0.86,0.56,27.06,2.03,-4.45,0.04,0.00,0.91,0.34,0.75,0.32,732.44,147.82,709.80,598,583,100,
-0.19,-0.01,0.96,-0.54,0.87,0.45,27.09,2.09,-4.54,0.04,0.00,0.91,0.35,0.87,0.86,733.83,151.64,719.00,596,590,101,
-0.19,-0.01,0.96,-0.56,0.85,0.55,26.85,2.05,-4.49,0.04,0.00,0.91,0.35,0.78,0.31,721.05,148.69,712.85,600,594,101,
-0.19,-0.01,0.96,-0.58,0.81,0.54,26.96,2.06,-4.43,0.04,0.00,0.91,0.35,0.68,0.30,727.01,150.76,698.82,596,590,100,
-0.19,-0.01,0.96,-0.60,0.80,0.52,26.84,2.07,-4.45,0.03,0.00,0.91,0.36,0.66,0.27,720.21,150.61,698.67,594,595,100,
